,tconst,primary_title,genres,numvotes,averagerating,start_year,runtime_minutes,Comedy,Action,Documentary,Sport,Musical,Animation,Romance,News,Game-Show,Fantasy,Horror,History,Biography,Drama,Music,Sci-Fi,Thriller,Adventure,Family,Crime,Western,Mystery,War
23424,tt2372222,Kick,"['Action', 'Comedy', 'Crime']",21775,5.4,2014,146.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23425,tt2372251,Down a Dark Hall,"['Drama', 'Fantasy', 'Horror']",8663,5.2,2018,96.0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
23436,tt2372678,2 States,"['Comedy', 'Drama', 'Romance']",21715,6.9,2014,149.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23453,tt2374144,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,"['Action', 'Animation', 'Comedy']",1402,8.2,2013,110.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23454,tt2374196,Solo,"['Mystery', 'Thriller']",1098,4.7,2013,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23471,tt2374902,Metalhead,['Drama'],5270,7.1,2013,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23494,tt2375379,One Piece Film Z,"['Action', 'Adventure', 'Animation']",4967,8.0,2012,108.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23504,tt2375559,1 - Nenokkadine,"['Action', 'Mystery', 'Thriller']",41124,8.3,2014,170.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23508,tt2375574,A Field in England,"['Drama', 'History', 'Horror']",9406,6.3,2013,90.0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
23514,tt2375605,The Act of Killing,"['Crime', 'Documentary']",31115,8.2,2012,117.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23535,tt2376218,The Forger,"['Crime', 'Drama', 'Thriller']",10972,5.8,2014,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
23549,tt2377322,Deliver Us from Evil,"['Horror', 'Mystery', 'Thriller']",63793,6.2,2014,118.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
23555,tt2377938,Special 26,"['Crime', 'Drama', 'Thriller']",45299,8.0,2013,144.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
23567,tt2378171,El mundo es nuestro,"['Comedy', 'Crime']",1138,6.6,2012,83.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23568,tt2378177,8-Ball,"['Crime', 'Drama']",1633,6.3,2013,107.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23569,tt2378191,The Haunting of Helena,"['Horror', 'Thriller']",2837,4.7,2012,84.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
23571,tt2378281,Instructions Not Included,"['Comedy', 'Drama']",26866,7.6,2013,115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23577,tt2378401,Meet the Patels,"['Comedy', 'Documentary', 'Romance']",2843,7.1,2014,88.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23582,tt2378453,Avenged,"['Action', 'Fantasy', 'Horror']",3069,5.5,2013,95.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
23587,tt2378507,The Glass Castle,"['Biography', 'Drama']",23580,7.2,2017,127.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
23596,tt2378830,Sommeren '92,"['Biography', 'Comedy', 'Drama']",2447,6.9,2015,93.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
23597,tt2378884,Cavemen,['Comedy'],4189,5.3,2013,88.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23601,tt2379080,Cruel & Unusual,"['Sci-Fi', 'Thriller']",1237,6.7,2014,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23602,tt2379082,Monster Pies,"['Drama', 'Romance']",2344,6.4,2013,85.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23607,tt2379318,Bright Days Ahead,"['Drama', 'Romance']",1449,6.3,2013,94.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23611,tt2379386,In the Name of the King: The Last Job,"['Action', 'Adventure', 'Fantasy']",1735,3.2,2014,86.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
23632,tt2379713,Spectre,"['Action', 'Adventure', 'Thriller']",352504,6.8,2015,148.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
23656,tt2380207,Stockholm,"['Drama', 'Romance']",3527,7.0,2013,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23658,tt2380247,The Central Park Five,"['Crime', 'Documentary', 'History']",6013,7.7,2012,119.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
23663,tt2380307,Coco,"['Adventure', 'Animation', 'Comedy']",277194,8.4,2017,105.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23667,tt2380331,Words and Pictures,"['Comedy', 'Drama', 'Romance']",9280,6.6,2013,111.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23674,tt2380564,Swearnet: The Movie,['Comedy'],2121,5.9,2014,112.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23684,tt2381046,Jamie Marks Is Dead,['Drama'],2131,5.5,2014,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23685,tt2381111,Brooklyn,"['Drama', 'Romance']",117021,7.5,2015,117.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23690,tt2381213,Sundown,"['Action', 'Comedy', 'Romance']",1877,5.5,2016,103.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23691,tt2381249,Mission: Impossible - Rogue Nation,"['Action', 'Adventure', 'Thriller']",311704,7.4,2015,131.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
23698,tt2381335,Fed Up,['Documentary'],10660,7.7,2014,92.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23709,tt2381931,Compulsion,"['Comedy', 'Drama', 'Thriller']",2703,4.5,2013,88.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
23710,tt2381941,Focus,"['Comedy', 'Crime', 'Drama']",192147,6.6,2015,105.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23714,tt2381962,Hansel & Gretel: Warriors of Witchcraft,"['Action', 'Adventure', 'Horror']",1647,2.7,2013,83.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23716,tt2381989,The Shooter,"['Crime', 'Drama', 'Thriller']",1271,5.5,2013,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
23717,tt2381991,The Huntsman: Winter's War,"['Action', 'Adventure', 'Drama']",87714,6.1,2016,114.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
23720,tt2382009,Nymphomaniac: Vol. II,['Drama'],78936,6.7,2013,124.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23728,tt2382298,Life Itself,"['Biography', 'Documentary']",14069,7.8,2014,121.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23730,tt2382396,Joe,"['Crime', 'Drama']",42825,6.9,2013,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23732,tt2382422,Jacky in the Kingdom of Women,['Comedy'],1648,6.0,2014,87.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23740,tt2383068,The Sacrament,"['Horror', 'Thriller']",15420,6.1,2013,99.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
23762,tt2385006,Jerusalem,['Documentary'],1056,7.3,2013,44.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23770,tt2385074,Thanatomorphose,['Horror'],1108,4.7,2012,100.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23772,tt2385104,D-Day,"['Action', 'Thriller']",8324,7.2,2013,153.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23800,tt2386237,Malevolent,['Horror'],7364,4.8,2018,89.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23803,tt2386278,Haunt,"['Horror', 'Mystery', 'Romance']",7454,5.2,2014,86.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
23805,tt2386285,Road to Paloma,"['Drama', 'Thriller']",4355,6.1,2014,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
23810,tt2386327,The Institute,"['Crime', 'Documentary', 'Mystery']",1015,6.2,2013,92.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23814,tt2386404,He Never Died,"['Comedy', 'Drama', 'Fantasy']",14973,6.4,2015,99.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
23815,tt2386490,How to Train Your Dragon: The Hidden World,"['Action', 'Adventure', 'Animation']",60769,7.6,2019,104.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23828,tt2387408,The Damned,"['Horror', 'Mystery', 'Thriller']",5601,5.2,2013,87.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
23833,tt2387433,Dark Skies,"['Horror', 'Sci-Fi', 'Thriller']",65754,6.3,2013,97.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
23841,tt2387499,Keeping Up with the Joneses,"['Action', 'Comedy']",51630,5.9,2016,105.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23843,tt2387513,The Liberator,"['Biography', 'Drama', 'History']",4625,6.9,2013,119.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
