tconst,genres,numvotes,averagerating,start_year,runtime_minutes,Adult,Sport,Sci-Fi,Fantasy,News,Western,Thriller,Family,Game-Show,Mystery,Music,Reality-TV,Animation,Drama,Adventure,Romance,History,Horror,War,Short,Biography,Documentary,Crime,Musical,Comedy,Action,release_date,movie,production_budget,domestic_gross,worldwide_gross,year,month,roi
tt2381941,"['Comedy', 'Crime', 'Drama']",192147,6.6,2015,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2015-02-27,focus,65000000.0,"$53,862,963",168065700.0,2015,2,158.56261538461538
tt2949588,['Comedy'],54,6.8,2014,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-02-27,focus,65000000.0,"$53,862,963",168065700.0,2015,2,158.56261538461538
tt2382396,"['Crime', 'Drama']",42825,6.9,2013,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2014-04-11,joe,4000000.0,"$373,375",373375.0,2014,4,-90.665625
tt2386490,"['Action', 'Adventure', 'Animation']",60769,7.6,2019,104.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2019-02-22,how to train your dragon: the hidden world,129000000.0,"$160,791,800",519258283.0,2019,2,302.52580077519383
tt2387433,"['Horror', 'Sci-Fi', 'Thriller']",65754,6.3,2013,97.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2013-02-22,dark skies,3500000.0,"$17,418,667",27704111.0,2013,2,691.5460285714286
tt2387559,"['Comedy', 'Drama']",70706,6.4,2013,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2013-11-22,delivery man,22000000.0,"$30,659,817",70536870.0,2013,11,220.62213636363634
tt2387589,['Thriller'],819,4.4,2013,80.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016-10-07,the girl on the train,45000000.0,"$75,395,035",174278214.0,2016,10,287.28492
tt3631112,"['Crime', 'Drama', 'Mystery']",150977,6.5,2016,112.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2016-10-07,the girl on the train,45000000.0,"$75,395,035",174278214.0,2016,10,287.28492
tt2388621,['Drama'],221,7.0,2013,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016-03-01,1982,1000000.0,$0,0.0,2016,3,-100.0
tt2388637,"['Crime', 'Drama', 'Romance']",19464,6.4,2013,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2013-08-16,ain't them bodies saints,5000000.0,"$391,611",1075009.0,2013,8,-78.49982
tt2388715,"['Horror', 'Mystery']",106906,6.5,2013,104.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2014-04-11,oculus,5000000.0,"$27,695,246",44115496.0,2014,4,782.3099199999999
tt2389182,"['Comedy', 'Crime', 'Drama']",16429,6.7,2013,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2014-03-21,cheap thrills,100000.0,"$59,424",59424.0,2014,3,-40.576
tt2390281,['Comedy'],248,5.1,2012,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-06-26,max,20000000.0,"$42,656,255",43658157.0,2015,6,118.29078500000001
tt3369806,"['Adventure', 'Drama', 'Family']",23976,6.8,2015,111.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2015-06-26,max,20000000.0,"$42,656,255",43658157.0,2015,6,118.29078500000001
tt2390361,"['Comedy', 'Drama', 'Romance']",55698,7.0,2013,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2013-09-18,enough said,8000000.0,"$17,550,872",25621449.0,2013,9,220.26811249999997
tt2392373,['Drama'],14,5.5,2012,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019-06-21,kursk,40000000.0,$0,4212799.0,2019,6,-89.4680025
tt2395427,"['Action', 'Adventure', 'Sci-Fi']",665594,7.3,2015,141.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2015-05-01,avengers: age of ultron,330600000.0,"$459,005,868",1403013963.0,2015,5,324.38413883847545
tt2396566,"['Documentary', 'Music']",11312,7.4,2013,91.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2013-06-14,20 feet from stardom,1000000.0,"$4,946,250",5892466.0,2013,6,489.2466
tt2398231,"['Drama', 'Western']",27724,6.6,2014,122.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-11-14,the homesman,16000000.0,"$2,429,989",8217571.0,2014,11,-48.64018125
tt2398241,"['Adventure', 'Animation', 'Comedy']",15612,6.0,2017,90.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2017-04-07,smurfs: the lost village,60000000.0,"$45,020,282",197578586.0,2017,4,229.29764333333333
tt2398249,"['Comedy', 'Romance']",19832,5.5,2014,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2014-06-27,they came together,3000000.0,$0,82780.0,2014,6,-97.24066666666667
tt2400463,"['Drama', 'Horror', 'Mystery']",70213,6.7,2015,100.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2016-04-08,the invitation,1000000.0,"$231,738",354836.0,2016,4,-64.51639999999999
tt2401878,"['Animation', 'Comedy', 'Drama']",58010,7.3,2015,90.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,2015-12-30,anomalisa,8000000.0,"$3,759,286",5706168.0,2015,12,-28.672900000000002
tt2402085,"['Biography', 'Drama', 'Music']",5726,5.7,2013,118.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2014-09-26,jimi: all is by my side,5000000.0,"$340,911",927074.0,2014,9,-81.45852000000001
tt2402105,"['Comedy', 'Crime', 'Drama']",24557,6.2,2013,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2014-04-02,dom hemingway,7000000.0,"$523,511",1857458.0,2014,4,-73.46488571428571
tt2402157,"['Action', 'Crime', 'Thriller']",59293,6.3,2014,108.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2014-08-27,the november man,15000000.0,"$25,018,119",34820335.0,2014,8,132.13556666666665
tt2402927,"['Drama', 'Romance']",100680,7.2,2015,118.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015-11-20,carol,11800000.0,"$12,711,491",42843521.0,2015,11,263.080686440678
tt2403021,"['Adventure', 'Horror']",33239,5.3,2013,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2015-09-25,the green inferno,1000000.0,"$7,192,291",12931420.0,2015,9,1193.1419999999998
tt2403393,"['Biography', 'Drama', 'Music']",1653,6.2,2014,104.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2015-04-10,desert dancer,4000000.0,"$155,271",596335.0,2015,4,-85.09162500000001
tt2403415,"['Comedy', 'Horror']",183,5.5,2014,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2015-02-10,love in the time of monsters,500000.0,$0,0.0,2015,2,-100.0
tt2403815,['Documentary'],596,5.3,2013,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2013-05-03,aroused,150000.0,$0,0.0,2013,5,-100.0
tt2404233,"['Action', 'Adventure', 'Fantasy']",95111,5.4,2016,127.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016-02-26,gods of egypt,140000000.0,"$31,153,464",138836756.0,2016,2,-0.8308885714285714
tt2404425,"['Biography', 'Drama', 'History']",48501,7.3,2015,109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2015-04-01,woman in gold,11000000.0,"$33,307,793",58586407.0,2015,4,432.60370000000006
tt2404435,"['Action', 'Adventure', 'Western']",168514,6.9,2016,132.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016-09-23,the magnificent seven,90000000.0,"$93,432,655",162525156.0,2016,9,80.58350666666666
tt2404463,"['Action', 'Comedy', 'Crime']",153501,6.6,2013,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2013-06-28,the heat,43000000.0,"$159,581,587",229727774.0,2013,6,434.25063720930234
tt2406566,"['Action', 'Mystery', 'Thriller']",150407,6.7,2017,115.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2017-07-28,atomic blonde,30000000.0,"$51,573,925",98345423.0,2017,7,227.81807666666666
tt2407380,['Drama'],1373,6.2,2013,89.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-06-06,test,250000.0,"$18,823",18823.0,2014,6,-92.4708
tt4131188,['Drama'],423,7.2,2014,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-06-06,test,250000.0,"$18,823",18823.0,2014,6,-92.4708
tt2408090,['Drama'],6,6.0,2012,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2018-06-01,adrift,35000000.0,"$31,445,011",57897191.0,2018,6,65.42054571428572
tt6306064,"['Action', 'Adventure', 'Biography']",34115,6.6,2018,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2018-06-01,adrift,35000000.0,"$31,445,011",57897191.0,2018,6,65.42054571428572
tt2414822,"['Adventure', 'Biography', 'Drama']",1015,4.8,2014,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,2014-07-11,the perfect wave,4000000.0,$0,0.0,2014,7,-100.0
tt2417650,['Comedy'],3381,2.6,2013,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2013-01-15,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,3000000.0,$0,0.0,2013,1,-100.0
tt2421956,['Documentary'],43,8.6,2014,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-02-27,butterfly girl,180000.0,"$17,503",17503.0,2015,2,-90.2761111111111
tt2428672,"['Documentary', 'Family']",43,7.3,2013,85.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2019-11-08,midway,59500000.0,$0,0.0,2019,11,-100.0
tt2431286,"['Biography', 'Comedy', 'Drama']",88704,7.6,2013,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2013-11-22,philomena,12000000.0,"$37,709,979",98963392.0,2013,11,724.6949333333333
tt2436386,"['Drama', 'Mystery', 'Sci-Fi']",71500,6.4,2015,106.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-01-30,project almanac,12000000.0,"$22,348,241",32909437.0,2015,1,174.24530833333333
tt2442662,"['Horror', 'Thriller']",162,3.5,2012,104.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2015-09-01,"run, hide, die",50000.0,$0,0.0,2015,9,-100.0
tt2443822,"['Drama', 'Horror', 'Thriller']",4251,5.4,2015,105.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2016-01-22,the boy,10000000.0,"$35,819,556",68220952.0,2016,1,582.20952
tt3882082,"['Horror', 'Mystery', 'Thriller']",68957,6.0,2016,97.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2016-01-22,the boy,10000000.0,"$35,819,556",68220952.0,2016,1,582.20952
tt2446042,"['Action', 'Thriller']",165072,6.0,2014,108.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015-01-09,taken 3,48000000.0,"$89,256,424",327656424.0,2015,1,582.6175499999999
tt2446502,"['Action', 'Comedy', 'Horror']",2372,3.5,2013,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2013-10-08,zombie hunter,1000000.0,$0,0.0,2013,10,-100.0
tt2452042,"['Adventure', 'Animation', 'Comedy']",39149,7.1,2015,88.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2015-11-06,the peanuts movie,99000000.0,"$130,178,411",250091610.0,2015,11,152.61778787878788
tt2460506,"['Crime', 'Drama']",54,6.5,2015,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2016-10-16,mi america,2100000.0,"$3,330",3330.0,2016,10,-99.84142857142857
tt2465146,"['Comedy', 'Drama', 'Romance']",11597,5.8,2014,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2014-07-25,and so it goes,18000000.0,"$15,160,801",17920013.0,2014,7,-0.4443722222222222
tt2469216,['Horror'],70,3.7,2013,89.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2013-10-25,her cry: la llorona investigation,35000.0,$0,0.0,2013,10,-100.0
tt2473510,"['Horror', 'Mystery', 'Thriller']",22361,4.6,2015,88.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2015-10-23,paranormal activity: the ghost dimension,10000000.0,"$18,297,124",77959374.0,2015,10,679.59374
tt2473602,"['Biography', 'Drama', 'Music']",19024,6.9,2014,139.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2014-08-01,get on up,30000000.0,"$30,569,935",33339868.0,2014,8,11.132893333333334
tt2473682,"['Horror', 'Mystery', 'Thriller']",37147,5.0,2014,84.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2014-01-03,paranormal activity: the marked ones,5000000.0,"$32,462,372",90904854.0,2014,1,1718.09708
tt2473794,"['Biography', 'Drama', 'History']",22661,6.8,2014,150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2014-12-19,mr. turner,14000000.0,"$3,958,546",25187026.0,2014,12,79.90732857142856
tt2474024,"['Comedy', 'Drama', 'Musical']",8735,5.9,2014,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,2015-02-13,the last five years,2000000.0,"$147,299",205298.0,2015,2,-89.7351
tt2479478,"['Comedy', 'Western']",38694,4.8,2015,119.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-12-11,the ridiculous 6,60000000.0,$0,0.0,2015,12,-100.0
tt2479800,['Drama'],25402,6.2,2013,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-05-09,palo alto,1000000.0,"$767,732",1156309.0,2014,5,15.6309
tt2486682,"['Documentary', 'Drama', 'History']",7998,8.1,2013,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2010-04-09,the square,1900000.0,"$406,216",740932.0,2010,4,-61.00357894736842
tt2486682,"['Documentary', 'Drama', 'History']",7998,8.1,2013,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2013-10-25,the square,1500000.0,"$124,244",176262.0,2013,10,-88.2492
tt4995790,"['Comedy', 'Drama']",44239,7.2,2017,151.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2010-04-09,the square,1900000.0,"$406,216",740932.0,2010,4,-61.00357894736842
tt4995790,"['Comedy', 'Drama']",44239,7.2,2017,151.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2013-10-25,the square,1500000.0,"$124,244",176262.0,2013,10,-88.2492
tt2494362,"['Adventure', 'Drama', 'Horror']",70298,7.1,2015,132.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,2015-10-23,bone tomahawk,2000000.0,$0,475846.0,2015,10,-76.2077
tt2494384,['Drama'],3001,5.3,2014,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-05-22,aloft,8000000.0,"$53,086",237688.0,2015,5,-97.0289
tt2495212,"['Drama', 'Romance']",257,7.1,2012,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016-11-04,loving,9000000.0,"$7,710,234",12898064.0,2016,11,43.311822222222226
tt4669986,"['Biography', 'Drama', 'Romance']",28079,7.0,2016,123.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2016-11-04,loving,9000000.0,"$7,710,234",12898064.0,2016,11,43.311822222222226
tt5479616,"['Drama', 'Romance']",2530,5.3,2017,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016-11-04,loving,9000000.0,"$7,710,234",12898064.0,2016,11,43.311822222222226
tt2503358,['Horror'],534,3.6,2013,74.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2013-12-31,speak no evil,150000.0,$0,32927.0,2013,12,-78.04866666666666
tt2503944,"['Comedy', 'Drama']",95988,6.6,2015,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015-10-30,burnt,20000000.0,"$13,651,946",36773510.0,2015,10,83.86755000000001
tt2503954,"['Action', 'Crime', 'Drama']",1957,5.7,2015,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2015-09-01,broken horses,15000000.0,$0,3471.0,2015,9,-99.97686
tt2505294,['Drama'],10680,6.1,2014,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-03-03,ask me anything,950000.0,$0,0.0,2015,3,-100.0
tt2510028,"['Drama', 'Thriller', 'Western']",6861,6.6,2014,103.0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-09-05,frontera,2300000.0,"$59,696",59696.0,2014,9,-97.40452173913043
tt2657944,['Drama'],12,6.3,2013,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-09-05,frontera,2300000.0,"$59,696",59696.0,2014,9,-97.40452173913043
tt2510894,"['Animation', 'Comedy', 'Family']",92905,6.7,2015,89.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-09-25,hotel transylvania 2,80000000.0,"$169,700,110",469500298.0,2015,9,486.8753725
tt2515030,"['Crime', 'Drama', 'History']",19419,6.5,2014,120.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,2015-06-26,escobar: paradise lost,17000000.0,"$195,792",3917679.0,2015,6,-76.9548294117647
tt2515034,"['Action', 'Crime', 'Drama']",36053,5.8,2015,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2015-03-20,the gunman,40000000.0,"$10,664,749",18594227.0,2015,3,-53.5144325
tt2515086,"['Documentary', 'Music']",22977,4.2,2013,92.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2013-08-30,one direction: this is us,10000000.0,"$28,873,374",68541786.0,2013,8,585.41786
tt2531344,['Comedy'],57142,6.2,2018,102.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018-04-06,blockers,21000000.0,"$60,311,495",94045328.0,2018,4,347.8348952380952
tt2536448,"['Drama', 'Family']",36,6.6,2012,75.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-04,youth,13000000.0,"$2,703,296",24001573.0,2015,12,84.62748461538462
tt2670524,['Drama'],327,6.1,2013,107.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-04,youth,13000000.0,"$2,703,296",24001573.0,2015,12,84.62748461538462
tt3312830,"['Comedy', 'Drama', 'Music']",64418,7.3,2015,124.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015-12-04,youth,13000000.0,"$2,703,296",24001573.0,2015,12,84.62748461538462
tt5671384,['Drama'],11,7.3,2016,124.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-04,youth,13000000.0,"$2,703,296",24001573.0,2015,12,84.62748461538462
tt6654316,"['Drama', 'Romance', 'War']",2221,7.1,2017,135.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2015-12-04,youth,13000000.0,"$2,703,296",24001573.0,2015,12,84.62748461538462
tt2543164,"['Drama', 'Mystery', 'Sci-Fi']",515483,7.9,2016,116.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016-11-11,arrival,47000000.0,"$100,546,139",203127894.0,2016,11,332.1870085106383
tt2543472,"['Drama', 'Family']",111632,8.0,2017,113.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017-11-17,wonder,20000000.0,"$132,422,809",304604712.0,2017,11,1423.02356
tt2547584,"['Drama', 'Romance']",46247,7.2,2016,133.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016-09-02,the light between oceans,20000000.0,"$12,545,979",22281732.0,2016,9,11.40866
tt2553908,"['Drama', 'History', 'War']",799,6.2,2013,125.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2013-05-03,"cinco de mayo, la batalla",10000000.0,"$173,472",173472.0,2013,5,-98.26528
tt2554274,"['Drama', 'Fantasy', 'Horror']",119287,6.5,2015,119.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2015-10-16,crimson peak,55000000.0,"$31,090,320",74966854.0,2015,10,36.30337090909091
tt2555736,"['Comedy', 'Drama']",28931,6.6,2015,122.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015-03-06,the second best exotic marigold hotel,10000000.0,"$33,078,266",90384306.0,2015,3,803.84306
tt2557478,"['Action', 'Adventure', 'Sci-Fi']",89462,5.6,2018,111.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2018-03-23,pacific rim: uprising,155000000.0,"$59,874,525",290930148.0,2018,3,87.69686967741936
tt2557490,"['Comedy', 'Western']",160534,6.1,2014,116.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2014-05-30,a million ways to die in the west,40000000.0,"$42,720,965",86778557.0,2014,5,116.9463925
tt2559658,['Documentary'],56,7.6,2014,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-02-24,give me shelter,250000.0,$0,0.0,2015,2,-100.0
tt2560702,"['Biography', 'Documentary']",13,7.5,2012,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2017-08-25,ballerina,30000000.0,"$21,858,070",96892829.0,2017,8,222.97609666666665
tt2561572,"['Comedy', 'Crime']",111187,6.0,2015,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2015-03-27,get hard,40000000.0,"$90,411,453",106511453.0,2015,3,166.2786325
tt2562232,"['Comedy', 'Drama']",519417,7.7,2014,119.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2014-10-17,birdman or (the unexpected virtue of ignorance),18000000.0,"$42,340,598",103215094.0,2014,10,473.41718888888886
tt2567026,"['Adventure', 'Family', 'Fantasy']",79951,6.2,2016,113.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016-05-27,alice through the looking glass,170000000.0,"$77,042,381",276928112.0,2016,5,62.8988894117647
tt2568862,"['Comedy', 'Crime']",66418,6.6,2017,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2017-04-07,going in style,24000000.0,"$45,018,541",78672579.0,2017,4,227.8024125
tt2582496,"['Comedy', 'Drama', 'Romance']",112627,7.8,2015,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2015-06-12,me and earl and the dying girl,8000000.0,"$6,758,416",9266180.0,2015,6,15.827250000000001
tt2582500,"['Drama', 'Mystery', 'Thriller']",11030,4.7,2016,91.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016-11-11,shut in,10000000.0,"$6,900,335",11360665.0,2016,11,13.60665
tt2582782,"['Action', 'Crime', 'Drama']",176469,7.6,2016,102.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2016-08-12,hell or high water,12000000.0,"$27,007,844",37584304.0,2016,8,213.20253333333335
tt2582802,"['Drama', 'Music']",616916,8.5,2014,106.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-10-10,whiplash,3300000.0,"$13,092,006",38969037.0,2014,10,1080.879909090909
