tconst,genre,roi,month,production_category
tt0492389,Comedy,12.400505714285714,4,medium
tt0493405,Comedy,-7.238832,3,medium
tt2011351,Comedy,-7.238832,3,medium
tt0493949,Comedy,83.13080666666667,7,medium
tt0763831,Comedy,-48.023785,3,medium
tt0765446,Comedy,85.391525,2,medium
tt0770703,Comedy,50.81892500000001,9,medium
tt0787474,Comedy,86.577085,9,medium
tt0790628,Comedy,-14.398096875,3,medium
tt0790736,Comedy,-39.171786153846156,7,large
tt0803061,Comedy,129.97575824175826,12,medium
tt0804497,Comedy,-17.088125,10,medium
tt0804509,Comedy,241.715352,12,medium
tt2130270,Comedy,241.715352,12,medium
tt0808510,Comedy,134.60497083333334,1,medium
tt0810913,Comedy,90.53065443037974,11,medium
tt0810922,Comedy,-60.123136842105254,3,medium
tt0815236,Comedy,143.40488499999995,3,medium
tt0817177,Comedy,-69.35719285714286,8,medium
tt0817230,Comedy,318.4025538461538,2,medium
tt0837562,Comedy,345.30095529411767,9,medium
tt0842926,Comedy,806.8867250000002,7,small
tt0864835,Comedy,86.0734,3,large
tt0878835,Comedy,52.33926666666666,4,small
tt0884732,Comedy,248.57215652173915,1,medium
tt0889573,Comedy,162.41297368421053,8,medium
tt0892318,Comedy,173.82846,5,medium
tt0892791,Comedy,358.3301048484849,5,large
tt0938305,Comedy,-100.0,12,medium
tt0959306,Comedy,-100.0,11,medium
tt0970866,Comedy,210.650574,12,medium
tt0979434,Comedy,45.41105294117647,8,medium
tt1701990,Comedy,-100.0,4,medium
tt0990407,Comedy,108.32318454545457,1,large
tt1001526,Comedy,147.60554461538462,11,large
tt1013743,Comedy,121.15501709401708,6,large
tt1013860,Comedy,-69.531375,4,medium
tt1018765,Comedy,-69.30515,10,medium
tt10300710,Comedy,-21.74111363636364,8,medium
tt1033575,Comedy,777.539,11,medium
tt1038919,Comedy,201.7974155555556,3,medium
tt1045658,Comedy,1025.7735857142857,11,medium
tt1047540,Comedy,383.329532,12,medium
tt1051904,Comedy,173.97469655172412,10,medium
tt1053810,Comedy,-81.25725853658538,10,medium
tt1055292,Comedy,178.65220263157894,10,medium
tt1067774,Comedy,98.433845,7,medium
tt1068242,Comedy,162.4576416666667,10,medium
tt1077368,Comedy,58.80177866666667,5,large
tt1083452,Comedy,95.9151304347826,2,medium
tt1086772,Comedy,184.4238688888889,5,medium
tt1092026,Comedy,152.905265,3,medium
tt1103153,Comedy,27.430332,6,medium
tt1105355,Comedy,-98.2344,2,small
tt1109624,Comedy,370.52563090909086,1,medium
tt1116184,Comedy,758.4289650000001,10,medium
tt1125929,Comedy,-99.41540400000001,6,medium
tt1126618,Comedy,49.487675,11,medium
tt1137470,Comedy,-99.47909230769231,3,medium
tt1142977,Comedy,108.0789435897436,10,medium
tt1152830,Comedy,-64.58435,4,medium
tt1171222,Comedy,169.24512941176468,9,medium
tt1178665,Comedy,363.991975,9,medium
tt1182350,Comedy,128.31877333333333,9,medium
tt1192628,Comedy,82.01822222222222,3,large
tt1194417,Comedy,-81.822512,12,medium
tt1195478,Comedy,105.41273000000001,4,medium
tt1196141,Comedy,413.02873999999997,3,medium
tt1204342,Comedy,257.71538222222216,11,medium
tt1204975,Comedy,303.2648821428571,1,medium
tt1212436,Comedy,115.08908285714287,4,medium
tt1213663,Comedy,137.54252499999998,8,medium
tt1216475,Comedy,180.07769150000001,6,large
tt1216492,Comedy,71.67852631578947,1,medium
tt1217209,Comedy,199.78731459459462,6,large
tt1222817,Comedy,113.50690625,7,medium
tt1226229,Comedy,128.6396875,6,medium
tt1229340,Comedy,244.371508,12,medium
tt1231583,Comedy,225.75237384615383,11,medium
tt1231587,Comedy,83.24375,3,medium
tt1232200,Comedy,1.0178,6,medium
tt1232775,Comedy,-100.0,12,small
tt1232829,Comedy,382.88673571428575,3,medium
tt1235189,Comedy,-33.572575,10,medium
tt1240982,Comedy,-47.756724,4,medium
tt1243974,Comedy,-31.386240540540534,5,medium
tt1245492,Comedy,295.434740625,6,medium
tt1245526,Comedy,227.3994883333333,10,medium
tt1245534,Comedy,37.74327857142858,5,medium
tt2334871,Comedy,37.74327857142858,5,medium
tt1247667,Comedy,-97.51867,6,medium
tt1250777,Comedy,248.32547857142856,4,medium
tt1251743,Comedy,-99.4824,7,medium
tt1255919,Comedy,-0.17475,12,medium
tt1261945,Comedy,210.1902926315789,5,medium
tt3985956,Comedy,143.388614,7,medium
tt1268799,Comedy,81.328725,11,medium
tt1272878,Comedy,117.20166393442624,8,medium
tt1272886,Comedy,-100.0,2,small
tt1273678,Comedy,66.97449285714285,1,medium
tt1274300,Comedy,-98.610285,12,medium
tt3840898,Comedy,-98.610285,12,medium
tt1277953,Comedy,415.1181179310345,6,large
tt1279935,Comedy,176.85278727272726,4,medium
tt1282140,Comedy,852.5090125,9,medium
tt1284575,Comedy,1033.9420894736838,6,medium
tt1287468,Comedy,32.972215294117646,7,medium
tt1289401,Comedy,59.033790277777776,7,large
tt1291150,Comedy,288.0038032,8,large
tt1292566,Comedy,170.2804864864865,2,medium
tt1296373,Comedy,-100.0,3,small
tt1298649,Comedy,22.054627272727274,7,medium
tt1302067,Comedy,155.96836249999996,12,medium
tt1305583,Comedy,52.93247142857143,3,medium
tt1306980,Comedy,416.6841875,9,medium
tt1307068,Comedy,17.66959,6,medium
tt1319716,Comedy,-83.57061,10,medium
tt1320261,Comedy,107.15879285714284,12,large
tt1321509,Comedy,133.22491904761904,4,medium
tt5770620,Comedy,-99.84600285714286,3,medium
tt1322269,Comedy,102.95524,12,medium
tt1322312,Comedy,36.26246875,9,medium
tt2294629,Comedy,748.3132733333333,11,large
tt1323594,Comedy,687.6298159420288,7,medium
tt1336617,Comedy,43.75565714285714,6,medium
tt1333125,Comedy,211.64747000000003,1,medium
tt1334512,Comedy,19.4698575,4,medium
tt1334553,Comedy,-94.8413,7,small
tt1336608,Comedy,-12.811525714285715,6,medium
tt1341167,Comedy,-35.037040000000005,11,small
tt3919820,Comedy,-100.0,12,small
tt1361313,Comedy,-92.96988571428572,7,medium
tt1366344,Comedy,54.99761600000001,12,medium
tt1371150,Comedy,106.4816,9,medium
tt1371155,Comedy,95.55245,11,medium
tt1374989,Comedy,-40.5775,2,medium
tt1375670,Comedy,262.9645733333333,6,medium
tt1376195,Comedy,-95.37319191919191,4,medium
tt1385867,Comedy,51.10786486486486,2,medium
tt1386588,Comedy,70.93647,8,medium
tt1389137,Comedy,137.458146,12,medium
tt1391137,Comedy,204.155335,4,medium
tt1392197,Comedy,79.79186,6,medium
tt1397514,Comedy,302.71666075949366,2,medium
tt1402488,Comedy,17.00478962962963,11,large
tt1403177,Comedy,-94.52934285714286,5,medium
tt4843358,Comedy,253.16325,3,medium
tt1407061,Comedy,82.23054166666667,5,medium
tt1408253,Comedy,514.9352,1,medium
tt1409024,Comedy,204.28534186046508,5,large
tt1411238,Comedy,496.912312,1,medium
tt1411664,Comedy,-74.70605,9,medium
tt1411697,Comedy,633.08038125,5,medium
tt1411704,Comedy,199.45649682539684,4,medium
tt1412386,Comedy,1246.3978,5,medium
tt1412528,Comedy,-7.59202,3,medium
tt1414382,Comedy,64.19472499999999,9,medium
tt1421051,Comedy,143.18744285714286,12,medium
tt1423894,Comedy,-70.51475,1,medium
tt1430607,Comedy,76.13779294117647,11,medium
tt1430626,Comedy,147.53382727272728,4,medium
tt1431045,Comedy,1281.0786086206895,2,medium
tt1431181,Comedy,150.0701625,12,medium
tt1436562,Comedy,441.6886766666667,4,medium
tt1438176,Comedy,35.06883,8,medium
tt1440161,Comedy,-91.197704,5,medium
tt1440292,Comedy,141.15457894736844,6,small
tt1441951,Comedy,410.71759090909086,1,medium
tt1447793,Comedy,-100.0,5,small
tt1449283,Comedy,67.15202333333333,7,medium
tt1453405,Comedy,271.7941645,6,large
tt1462769,Comedy,38.1228975,8,medium
tt1464174,Comedy,157.28890625,2,medium
tt1469304,Comedy,193.106305,5,medium
tt1470023,Comedy,-13.70105,5,medium
tt1477837,Comedy,-21.37869,2,medium
tt1478338,Comedy,791.1754553846154,5,medium
tt1478964,Comedy,-50.31397692307692,7,medium
tt1480658,Comedy,-99.88342857142857,4,small
tt1483010,Comedy,384.61527086614166,3,large
tt1488181,Comedy,72.27168,12,medium
tt1488555,Comedy,46.14820576923078,8,medium
tt1489889,Comedy,334.38961,6,medium
tt1492841,Comedy,-100.0,3,small
tt1499658,Comedy,506.9074314285714,7,medium
tt1508675,Comedy,145.09447272727272,10,medium
tt1509803,Comedy,-99.10568965517241,8,small
tt1512235,Comedy,-76.24268000000001,4,small
tt1517177,Comedy,-95.89594444444445,9,medium
tt2379653,Comedy,-95.89594444444445,9,medium
tt1524083,Comedy,-100.0,10,small
tt1524930,Comedy,230.0209677419355,7,medium
tt1525366,Comedy,-91.68262264150944,7,medium
tt1531663,Comedy,-43.5798,5,medium
tt1532503,Comedy,347.32521875,6,small
tt1535438,Comedy,343.61765,8,medium
tt1540133,Comedy,253.2909,7,medium
tt1545106,Comedy,-99.407425,11,medium
tt1719676,Comedy,-99.407425,11,medium
tt1547090,Comedy,-100.0,12,small
tt1563742,Comedy,611.41525,5,medium
tt1564367,Comedy,168.71869125,2,medium
tt1568341,Comedy,-100.0,7,small
tt2170576,Comedy,-100.0,3,small
tt7385812,Comedy,-100.0,3,small
tt1570989,Comedy,748.298,11,small
tt1571249,Comedy,479.7192,9,small
tt1573072,Comedy,85.40891089108909,4,medium
tt1578275,Comedy,0.7812357142857143,1,medium
tt1583420,Comedy,104.83045,7,medium
tt1584131,Comedy,-98.77427611940298,4,medium
tt1586265,Comedy,135.92804266666667,5,medium
tt1588173,Comedy,283.73869333333334,2,medium
tt1588334,Comedy,-52.91873,3,medium
tt1592873,Comedy,-5.168127272727274,5,medium
tt1594972,Comedy,69.64255555555555,1,medium
tt1596350,Comedy,141.49931846153848,2,medium
tt1596363,Comedy,375.5812571428571,12,medium
tt1598828,Comedy,-13.816140476190474,1,medium
tt5943940,Comedy,147.56673999999998,9,medium
tt1604171,Comedy,34.5397875,4,medium
tt1605630,Comedy,373.598422,4,medium
tt1605776,Comedy,1873.55632,9,medium
tt1605783,Comedy,441.67591333333337,5,medium
tt1608290,Comedy,10.697386,2,medium
tt1612774,Comedy,36.1828,4,small
tt2170623,Comedy,302.23817142857143,10,medium
tt1615918,Comedy,336.36065375,12,medium
tt2108546,Comedy,306.53902222222223,12,medium
tt1621039,Comedy,100.70376727272728,11,medium
tt1621045,Comedy,844.7813666666667,4,medium
tt1622547,Comedy,46.3097,8,medium
tt1623288,Comedy,80.19943666666667,8,medium
tt2126362,Comedy,-96.82225,4,small
tt1625346,Comedy,89.5863,12,medium
tt1632708,Comedy,318.84540285714286,7,medium
tt1634122,Comedy,265.86755777777785,10,medium
tt1636826,Comedy,758.5682333333334,3,medium
tt1637706,Comedy,417.22497999999996,8,medium
tt1637725,Comedy,1012.033254,6,medium
tt1638355,Comedy,39.93277866666667,8,medium
tt1639397,Comedy,-100.0,11,small
tt1640459,Comedy,-72.16823333333333,5,small
tt1640484,Comedy,445.1228714285714,5,medium
tt2096673,Comedy,388.1348525714286,6,large
tt1640711,Comedy,14.83026,5,medium
tt1645170,Comedy,177.15214923076923,5,medium
tt1648179,Comedy,74.37918571428571,10,medium
tt1650043,Comedy,309.41774444444445,3,medium
tt1650554,Comedy,125.46396071428572,8,medium
tt1653002,Comedy,-100.0,2,small
tt1655442,Comedy,701.6044499999998,11,medium
tt1655460,Comedy,-25.661741538461538,2,medium
tt1967614,Comedy,-88.94196,2,medium
tt1661382,Comedy,74.51815,12,medium
tt1663143,Comedy,-20.23846428571429,10,medium
tt1663628,Comedy,-100.0,12,small
tt1664697,Comedy,-96.228495,8,medium
tt1664775,Comedy,171.15756000000002,7,medium
tt2120120,Comedy,171.15756000000002,7,medium
tt1666186,Comedy,307.1249400000001,8,medium
tt1666801,Comedy,412.1015764705882,2,medium
tt1667307,Comedy,-55.8567,4,small
tt1667353,Comedy,104.25115529411764,3,medium
tt1667889,Comedy,826.068565263158,7,medium
tt1673697,Comedy,126.61155555555555,3,medium
tt1674771,Comedy,54.79512666666667,6,medium
tt1679248,Comedy,-100.0,10,small
tt1679335,Comedy,175.3201072,11,large
tt1690953,Comedy,1183.1800460526315,7,medium
tt2556874,Comedy,-94.24629,9,medium
tt1692084,Comedy,-100.0,3,small
tt1692486,Comedy,52.448616,12,medium
tt6667360,Comedy,52.448616,12,medium
tt1693107,Comedy,-100.0,12,small
tt1694020,Comedy,3.2366850000000005,12,medium
tt1695994,Comedy,-68.1647,9,small
tt1698641,Comedy,262.06888214285715,10,medium
tt1699755,Comedy,-15.3894,5,medium
tt1700841,Comedy,643.9171315789474,8,medium
tt1702425,Comedy,40.78253333333333,3,medium
tt1704573,Comedy,68.44958333333334,4,medium
tt1710396,Comedy,13.301505454545454,1,medium
tt1711525,Comedy,102.94066444444445,12,medium
tt1714206,Comedy,176.67803999999998,8,small
tt1791679,Comedy,730.3078947368422,9,small
tt1716777,Comedy,-21.1408,6,medium
tt1717210,Comedy,-100.0,12,medium
tt1719071,Comedy,-75.536825,11,small
tt1723121,Comedy,623.827772972973,8,medium
tt1726589,Comedy,-96.67688172043009,4,small
tt1727388,Comedy,437.0762,7,medium
tt1727776,Comedy,3.699033333333333,10,medium
tt2404311,Comedy,70.26180333333333,9,medium
tt4155318,Comedy,70.26180333333333,9,medium
tt1730687,Comedy,-89.99711666666668,4,medium
tt2063641,Comedy,-100.0,1,small
tt1742336,Comedy,2475.494166666667,6,small
tt1742650,Comedy,1.9769291666666668,9,medium
tt1748122,Comedy,330.3027875,5,medium
tt1754633,Comedy,-99.8782,10,small
tt1756851,Comedy,-81.88077142857144,7,medium
tt1758575,Comedy,-50.41516666666666,4,small
tt4621872,Comedy,1391.36,10,small
tt1758795,Comedy,175.2552,7,small
tt1758830,Comedy,157.7748057142857,12,medium
tt1763303,Comedy,-99.14695,10,small
tt1769363,Comedy,-99.17822222222222,4,small
tt1772288,Comedy,-15.341550000000002,3,medium
tt1772317,Comedy,253.26142000000002,7,medium
tt1772341,Comedy,200.9160733333333,11,large
tt1772422,Comedy,-99.81968,2,medium
tt1785670,Comedy,84.66521999999998,11,medium
tt1787759,Comedy,116.643272,4,medium
tt1790886,Comedy,10.429206315789477,8,medium
tt1791528,Comedy,-26.13827,12,medium
tt1791682,Comedy,75.03828,3,medium
tt1798243,Comedy,-88.65562,10,medium
tt1800246,Comedy,563.3619375000002,1,medium
tt1814621,Comedy,44.10512307692307,3,medium
tt1817771,Comedy,-99.78497575757576,10,medium
tt1821549,Comedy,106.34466666666668,11,medium
tt1821658,Comedy,308.43322,1,medium
tt1821694,Comedy,68.4611369047619,7,medium
tt1822311,Comedy,-98.51314285714285,8,small
tt1823664,Comedy,115.1225,12,medium
tt1826590,Comedy,288.04507692307686,2,medium
tt1826727,Comedy,119.19970333333336,5,medium
tt5619332,Comedy,119.19970333333336,5,medium
tt1827354,Comedy,-100.0,9,small
tt1839425,Comedy,-100.0,12,small
tt1850457,Comedy,253.43553333333332,12,medium
tt1853739,Comedy,2588.7177,8,small
tt1855401,Comedy,-92.54493333333332,3,small
tt1859650,Comedy,245.70239534883723,6,medium
tt1860213,Comedy,813.7256434782608,1,medium
tt1860353,Comedy,112.51598370370372,7,large
tt1862079,Comedy,489.6424,6,small
tt1865346,Comedy,-99.6444,6,small
tt1866249,Comedy,1049.5204,10,small
tt1874789,Comedy,-91.805,1,small
tt1878870,Comedy,112.17781111111113,11,medium
tt1880418,Comedy,-49.06666666666666,1,small
tt1884318,Comedy,-100.0,7,small
tt1911658,Comedy,177.9867659090909,11,large
tt1915581,Comedy,2336.425042857143,6,medium
tt1920849,Comedy,319.2467000000001,9,small
tt1931435,Comedy,49.00298769230769,4,medium
tt1931533,Comedy,144.70915555555555,10,medium
tt1935902,Comedy,-54.029666666666664,4,small
tt1980929,Comedy,760.4842,6,medium
tt1946502,Comedy,-45.23408,5,medium
tt1950135,Comedy,-99.44983333333332,5,small
tt1956620,Comedy,215.1737725,7,medium
tt4481514,Comedy,-22.0189375,6,medium
tt1966359,Comedy,-15.846236,12,medium
tt3231362,Comedy,-99.94,12,small
tt2854926,Comedy,175.0935214285714,6,medium
tt1987632,Comedy,158.50220789473684,9,medium
tt1979388,Comedy,78.01121973333333,11,large
tt1980209,Comedy,212.5972730769231,4,medium
tt1981107,Comedy,-98.9161,7,medium
tt1981677,Comedy,582.613805882353,9,medium
tt1985949,Comedy,382.64094109589035,5,medium
tt1985966,Comedy,251.78544743589745,9,medium
tt1987680,Comedy,217.39876266666664,1,medium
tt1989646,Comedy,-100.0,9,small
tt1990314,Comedy,97.37424,8,small
tt1995477,Comedy,-100.0,11,small
tt1999192,Comedy,928.3248,9,small
tt2004420,Comedy,1405.246822222222,5,medium
tt9392532,Comedy,1405.246822222222,5,medium
tt2005151,Comedy,72.46900600000002,8,medium
tt2015381,Comedy,353.45148,8,large
tt2016335,Comedy,-100.0,3,small
tt9680064,Comedy,-100.0,3,small
tt2017020,Comedy,216.86138454545457,7,large
tt2017486,Comedy,-99.64026666666666,4,small
tt2023453,Comedy,251.0440681818182,8,medium
tt2024432,Comedy,401.03308,2,medium
tt2024506,Comedy,-100.0,3,small
tt2040578,Comedy,-100.0,6,small
tt2049518,Comedy,-100.0,8,small
tt2224026,Comedy,196.92145846153846,3,large
tt2081194,Comedy,-100.0,6,small
tt2083355,Comedy,328.44535294117645,11,medium
tt2091256,Comedy,233.09966842105263,6,medium
tt2091427,Comedy,-100.0,3,small
tt2096672,Comedy,291.38398,11,medium
tt2097333,Comedy,-84.07897647058823,11,medium
tt2101441,Comedy,522.98502,3,medium
tt2103254,Comedy,382.038275,7,medium
tt2112209,Comedy,-100.0,7,small
tt2113659,Comedy,-98.02099,11,medium
tt2118624,Comedy,-100.0,11,small
tt7011980,Comedy,-100.0,11,small
tt2119543,Comedy,215.829375,9,medium
tt5719700,Comedy,148.91249333333334,9,medium
tt2321661,Comedy,2617.9241142857145,4,small
tt2126357,Comedy,303.1137197452229,12,medium
tt2139881,Comedy,9.2775775,5,medium
tt2140373,Comedy,228.46435714285718,12,medium
tt2140619,Comedy,-45.7449375,9,small
tt2166214,Comedy,162.21005357142857,12,medium
tt2170299,Comedy,-21.56855,3,medium
tt2170439,Comedy,164.8633925,11,medium
tt2170593,Comedy,321.82487692307694,10,medium
tt2177771,Comedy,126.71821142857141,2,medium
tt2178470,Comedy,512.3791084337349,5,medium
tt2180411,Comedy,279.2106779359431,12,medium
tt2191715,Comedy,279.2106779359431,12,medium
tt2190180,Comedy,-100.0,12,small
tt2191701,Comedy,208.77976,7,medium
tt2194499,Comedy,644.24315,11,medium
tt2203939,Comedy,387.7779825,4,medium
tt2224445,Comedy,-100.0,12,small
tt2229499,Comedy,650.3378,9,medium
tt2234025,Comedy,-100.0,7,small
tt2234155,Comedy,61.50476551724138,6,medium
tt2235108,Comedy,332.30168,10,small
tt2237914,Comedy,-100.0,12,medium
tt2239832,Comedy,191.7830541666667,6,medium
tt2243537,Comedy,2296.90232,1,small
tt2262227,Comedy,95.303086,10,medium
tt2262282,Comedy,62.68794666666667,1,medium
tt2265398,Comedy,-18.58,8,small
tt2268016,Comedy,752.8317034482758,7,medium
tt2277860,Comedy,410.6075965,6,large
tt2278388,Comedy,428.97180967741934,3,medium
tt2279339,Comedy,134.59716666666665,11,medium
tt2279373,Comedy,320.28808243243236,2,medium
tt2281587,Comedy,44.20418363636364,3,medium
tt2283362,Comedy,971.6624366666665,12,medium
tt2290113,Comedy,-98.7064,3,small
tt2293640,Comedy,1468.0218554054056,7,medium
tt2294449,Comedy,562.6677520000002,6,medium
tt2296777,Comedy,48.351950847457616,3,medium
tt2317796,Comedy,-100.0,1,small
tt2347569,Comedy,275.42563333333334,5,small
tt2357291,Comedy,279.11253153846155,4,large
tt2358925,Comedy,-62.245568571428564,3,medium
tt2361509,Comedy,392.789275,9,medium
tt2375036,Comedy,-100.0,12,small
tt2380307,Comedy,356.0046291428572,11,large
tt2381941,Comedy,158.56261538461538,2,medium
tt2949588,Comedy,158.56261538461538,2,medium
tt2387559,Comedy,220.62213636363637,11,medium
tt2389182,Comedy,-40.576,3,small
tt2390281,Comedy,118.290785,6,medium
tt2390361,Comedy,220.2681125,9,medium
tt2398241,Comedy,229.29764333333333,4,medium
tt2398249,Comedy,-97.24066666666668,6,small
tt2401878,Comedy,-28.6729,12,medium
tt2402105,Comedy,-73.46488571428571,4,medium
tt2403415,Comedy,-100.0,2,small
tt2404463,Comedy,434.25063720930234,6,medium
tt2417650,Comedy,-100.0,1,small
tt2431286,Comedy,724.6949333333333,11,medium
tt2446502,Comedy,-100.0,10,small
tt2452042,Comedy,152.61778787878788,11,medium
tt2465146,Comedy,-0.4443722222222222,7,medium
tt2474024,Comedy,-89.7351,2,small
tt2479478,Comedy,-100.0,12,medium
tt4995790,Comedy,-61.003578947368425,4,small
tt4995790,Comedy,-88.2492,10,small
tt2503944,Comedy,83.86755000000002,10,medium
tt2510894,Comedy,486.87537249999997,9,medium
tt2531344,Comedy,347.83489523809516,4,medium
tt3312830,Comedy,84.62748461538463,12,medium
tt2555736,Comedy,803.8430599999999,3,medium
tt2557490,Comedy,116.9463925,5,medium
tt2561572,Comedy,166.2786325,3,medium
tt2562232,Comedy,473.41718888888886,10,medium
tt2568862,Comedy,227.8024125,4,medium
tt2582496,Comedy,15.82725,6,medium
tt2609912,Comedy,1193.0902,7,small
tt2637276,Comedy,219.43256323529408,6,medium
tt2637294,Comedy,-8.381114285714286,2,medium
tt2660118,Comedy,5479.29612,1,medium
tt2690138,Comedy,-74.25446666666666,5,small
tt2690560,Comedy,-100.0,12,small
tt2692250,Comedy,178.54852047244094,12,large
tt2702724,Comedy,171.21450689655174,4,medium
tt4971480,Comedy,1088.4196666666667,10,small
tt8161226,Comedy,1088.4196666666667,10,small
tt2704998,Comedy,217.2380648648649,2,medium
tt4862056,Comedy,1171.05155,3,medium
tt2709768,Comedy,1082.3340453333333,7,medium
tt2784678,Comedy,116.681175,12,medium
tt2788710,Comedy,-71.94856363636364,2,medium
tt2796678,Comedy,-98.47860606060604,1,small
tt2802144,Comedy,330.38481276595746,2,medium
tt2822672,Comedy,-59.75252,2,medium
tt2823054,Comedy,129.99424242424243,7,medium
tt2828996,Comedy,430.171525,4,small
tt2848292,Comedy,891.8119586206897,5,medium
tt2869728,Comedy,212.06829,1,medium
tt2870708,Comedy,9.856083333333334,7,medium
tt2910274,Comedy,232.407,6,small
tt2910904,Comedy,102.0303949579832,9,medium
tt2914838,Comedy,-99.54625454545454,1,medium
tt2938464,Comedy,-100.0,3,medium
tt2948356,Comedy,579.6197440000002,3,large
tt2955096,Comedy,-56.69714285714286,7,small
tt2967224,Comedy,30.490034285714284,5,medium
tt2968804,Comedy,-100.0,10,medium
tt2974918,Comedy,177.24217333333337,12,medium
tt2980210,Comedy,-66.15425714285715,4,medium
tt2980648,Comedy,328.5022181818182,8,medium
tt2980708,Comedy,-100.0,1,medium
tt3045616,Comedy,-49.33977666666666,1,medium
tt3095734,Comedy,-50.685761600000006,1,large
tt3099498,Comedy,-37.08153333333333,9,small
tt3099638,Comedy,698.9561739130435,9,small
tt3104930,Comedy,-100.0,1,small
tt3104988,Comedy,693.6657033333332,8,medium
tt3110770,Comedy,-92.4554,3,small
tt3110958,Comedy,264.80556333333334,6,medium
tt3126876,Comedy,-100.0,12,small
tt3145220,Comedy,-98.4844,2,small
tt3148834,Comedy,84.06623529411766,9,medium
tt3152624,Comedy,303.21113428571425,7,medium
tt3164256,Comedy,-77.42564666666667,10,medium
tt3172532,Comedy,13.99795,8,small
tt3202120,Comedy,-97.52435,12,medium
tt3253232,Comedy,-85.9532,12,small
tt3289724,Comedy,-71.38906222222222,12,medium
tt3300572,Comedy,-100.0,7,small
tt3316948,Comedy,8.196528571428571,8,medium
tt3332064,Comedy,1.0173153333333331,10,large
tt3367294,Comedy,148.16813333333334,4,small
tt3381008,Comedy,-17.941514285714284,3,medium
tt3401882,Comedy,61.145664000000004,2,medium
tt3411444,Comedy,161.12426126126127,12,large
tt3416828,Comedy,283.0063638095238,7,large
tt3450650,Comedy,183.29117368421046,4,medium
tt3464902,Comedy,300.4407555555556,3,small
tt3469046,Comedy,1279.637,6,medium
tt3470600,Comedy,745.9397186666667,12,medium
tt6266538,Comedy,18.138618333333334,12,medium
tt3486626,Comedy,43.595972499999995,8,medium
tt3499458,Comedy,-100.0,3,small
tt3501632,Comedy,370.5444577777778,11,large
tt3504048,Comedy,-84.20913333333333,10,small
tt3521126,Comedy,187.17667,12,medium
tt3521164,Comedy,325.01157666666666,11,large
tt3530002,Comedy,109.709384,11,medium
tt3532216,Comedy,171.138424,9,medium
tt3553442,Comedy,-27.56929428571428,3,medium
tt3564472,Comedy,403.1655464285715,7,medium
tt3566698,Comedy,-99.34505263157897,12,small
tt3569356,Comedy,-95.539,9,small
tt3606752,Comedy,119.16649657142857,6,large
tt3606888,Comedy,117.2836625,11,medium
tt3622592,Comedy,612.0873666666666,7,medium
tt3623726,Comedy,128.70018333333334,8,medium
tt3628584,Comedy,172.02101000000005,4,medium
tt5078326,Comedy,-100.0,2,small
tt3722070,Comedy,605.3417166666667,1,medium
tt3760922,Comedy,411.64754444444435,3,medium
tt3766394,Comedy,1366.2703,3,small
tt3783958,Comedy,2031.7558149999998,12,medium
tt3799694,Comedy,19.193494,5,medium
tt3838992,Comedy,-99.54084,9,medium
tt3844362,Comedy,482.99800000000005,6,small
tt3850214,Comedy,159.86901428571431,6,medium
tt3850590,Comedy,311.92262,12,medium
tt3859304,Comedy,-82.40525714285717,3,small
tt3863552,Comedy,836.7565153846155,7,medium
tt3874544,Comedy,308.70300960000003,3,large
tt3949660,Comedy,81.72472148148148,6,large
tt3960412,Comedy,-52.314400000000006,6,medium
tt4034354,Comedy,94.57036666666669,6,small
tt4080386,Comedy,203.7037037037037,12,small
tt4116284,Comedy,288.3250225,2,medium
tt4136084,Comedy,93.1046172413793,8,medium
tt4139124,Comedy,37.92094,4,medium
tt4158096,Comedy,-62.06260999999999,4,medium
tt4191580,Comedy,910.7857777777778,4,small
tt4192918,Comedy,-88.27620333333334,4,medium
tt4374230,Comedy,-98.48892857142856,12,small
tt4438848,Comedy,210.73606,5,medium
tt4501244,Comedy,209.01356842105264,12,medium
tt4501454,Comedy,72.7169375,4,small
tt4575576,Comedy,163.33967733333338,8,medium
tt4587656,Comedy,213.79005,11,medium
tt4590482,Comedy,-98.2279,12,small
tt4595882,Comedy,17.523870000000002,10,medium
tt4622512,Comedy,-26.218484,9,medium
tt4624424,Comedy,161.93347285714285,9,medium
tt4649416,Comedy,149.96179999999995,11,medium
tt4649466,Comedy,293.08047692307684,9,large
tt4651520,Comedy,804.9935800000002,7,medium
tt4667094,Comedy,342.2615,1,medium
tt4669186,Comedy,135.91043,10,medium
tt4698684,Comedy,853.8213199999999,6,small
tt4701724,Comedy,-9.42822,2,medium
tt6857166,Comedy,811.13683,5,medium
tt4733536,Comedy,-99.9974,12,small
tt4765284,Comedy,312.74758222222215,12,medium
tt4786638,Comedy,-100.0,12,medium
tt4795124,Comedy,525.56228,4,medium
tt4799050,Comedy,134.22178499999998,6,medium
tt4871980,Comedy,103.641,3,medium
tt4877122,Comedy,333.12462400000004,7,medium
tt4902904,Comedy,15.1896,1,small
tt4925292,Comedy,686.1076899999998,11,medium
tt4971344,Comedy,-65.41301052631579,9,medium
tt4981636,Comedy,174.25050588235294,10,medium
tt5028340,Comedy,162.71424461538462,12,large
tt5095030,Comedy,379.3420461538461,7,large
tt5113040,Comedy,41.689370000000004,6,medium
tt5117670,Comedy,594.272954,2,medium
tt5164432,Comedy,555.20633,3,medium
tt5203734,Comedy,58.64442857142858,8,small
